date,time,member,message,message_type,message_length,reaction_count,word_count,mentions,emojis
2022-05-05,10:53 PM,raqib,Rest fella,text,10,0,2,,[]
2022-05-05,10:53 PM,Abdulmuiz,Ok,text,2,0,1,,[]
2022-05-06,04:43 PM,raqib,Wahala for us wey no fine,text,25,0,6,,[]
2022-05-06,04:44 PM,Abdulmuiz,You don dey use gb abi,text,22,0,6,,[]
2022-05-06,04:44 PM,raqib,wetin u see?,text,12,0,3,,[]
2022-05-06,04:46 PM,Abdulmuiz,?,text,1,0,0,,[]
2022-05-06,04:57 PM,raqib,No,text,2,0,1,,[]
2022-05-09,08:45 PM,raqib,I dey go MIT,text,12,0,4,,[]
2022-05-09,08:45 PM,raqib,Bye buddy,text,9,0,2,,[]
2022-05-09,08:46 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-09,08:49 PM,Abdulmuiz,Fr??🌝,text,5,0,1,,['🌝']
2022-05-09,08:49 PM,Abdulmuiz,"We gather dey,you no dey go anywhere",text,36,0,8,,[]
2022-05-09,08:51 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-09,08:51 PM,raqib,But Babcock don gimme admission b4 o,text,36,0,7,,[]
2022-05-09,08:51 PM,Abdulmuiz,Wake up to reality,text,18,0,4,,[]
2022-05-09,08:53 PM,raqib,Check my status,text,15,0,3,,[]
2022-05-14,09:42 PM,raqib,How market sir?,text,15,0,3,,[]
2022-05-14,09:42 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-14,09:42 PM,raqib,Tuchel pipe 3 finals in a row,text,29,0,7,,[]
2022-05-14,09:42 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-14,11:42 PM,Abdulmuiz,Send me your note for swep? If you get any past questions....send am,text,68,0,14,,[]
2022-05-15,09:18 AM,raqib,Make i snap page by page??,text,26,0,6,,[]
2022-05-15,09:18 AM,raqib,Dem don call off strike ?,text,25,0,5,,[]
2022-05-15,09:26 AM,Abdulmuiz,Lol yh abi u don do pdf for am?,text,31,0,9,,[]
2022-05-15,09:26 AM,Abdulmuiz,Not announced yet but it seems so,text,33,0,7,,[]
2022-05-15,09:27 AM,Abdulmuiz,"Person gazzz dey read ohhh,me wey never open anything since eii😹😔",text,65,0,12,,"['😹', '😔']"
2022-05-15,09:27 AM,raqib,Lmao make i snap a while higher education 😒,text,43,0,8,,['😒']
2022-05-15,09:27 AM,raqib,Omoooo,text,6,0,1,,[]
2022-05-15,09:28 AM,raqib,"Aswr me sef, i no even want make we resume now",text,46,0,11,,[]
2022-05-15,09:27 AM,Abdulmuiz,"Likely on the 24th,let's wait till Monday sha",text,45,0,10,,[]
2022-05-15,09:28 AM,raqib,Werey u don dey drive?😂,text,23,1,5,,['😂']
2022-05-15,09:28 AM,Abdulmuiz,Abeg😹😐,text,6,0,1,,"['😹', '😐']"
2022-05-15,09:28 AM,raqib,Fr?,text,3,0,1,,[]
2022-05-15,09:28 AM,Abdulmuiz,Gettout😹👀,text,9,0,1,,"['😹', '👀']"
2022-05-15,09:28 AM,raqib,Ah e too much wallahi,text,21,0,5,,[]
2022-05-15,09:28 AM,raqib,E no complete sef,text,17,0,4,,[]
2022-05-15,09:28 AM,Abdulmuiz,Yh,text,2,0,1,,[]
2022-05-15,09:28 AM,Abdulmuiz,No be only you,text,14,0,4,,[]
2022-05-15,09:29 AM,Abdulmuiz,Ha🙆🏽‍♂️ wetin go xup like this,text,30,0,6,,"['🙆', '🏽', '♂']"
2022-05-15,09:30 AM,Abdulmuiz,"I no even know where my book dey self😅 nawa ohhh,dey suppose allow us write exam after the swep...now all the thing wey person sabi small self don comot head",text,157,0,32,,['😅']
2022-05-15,09:31 AM,raqib,Be like one swep note dey in pdf compiled. Ask in our dept group. I think i have seen it,text,88,0,20,,[]
2022-05-15,09:32 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-15,09:32 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-15,09:33 AM,Abdulmuiz,As per you be?,text,14,0,4,,[]
2022-05-15,09:33 AM,Abdulmuiz,Ohhh I should have it self,text,26,0,6,,[]
2022-05-15,09:35 AM,raqib,Na him teach me physics for sec school,text,38,0,8,,[]
2022-05-15,09:35 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-15,09:35 AM,raqib,Okayy,text,5,0,1,,[]
2022-05-15,09:40 AM,Abdulmuiz,Which sec school u attend again🤔,text,32,0,6,,['🤔']
2022-05-15,09:54 AM,raqib,Queen's college 🙃,text,17,0,3,,['🙃']
2022-05-15,10:25 AM,Abdulmuiz,You no well,text,11,0,3,,[]
2022-05-15,02:04 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-15,02:12 PM,Abdulmuiz,👀,text,1,0,0,,['👀']
2022-05-16,08:23 AM,Abdulmuiz,You dey ig?,text,11,0,3,,[]
2022-05-16,09:31 AM,raqib,Yes.,text,4,0,1,,[]
2022-05-16,09:31 AM,raqib,But got an inactive acc,text,23,0,5,,[]
2022-05-16,09:32 AM,Abdulmuiz,Let's follow each other,text,23,0,5,,[]
2022-05-16,09:32 AM,Abdulmuiz,___jibola,text,9,0,1,,[]
2022-05-16,09:33 AM,raqib,Ok sir,text,6,0,2,,[]
2022-05-16,09:33 AM,raqib,Hope ur followers past 10k,text,26,0,5,,[]
2022-05-16,09:33 AM,raqib,"If not, i unfollow",text,18,0,4,,[]
2022-05-16,09:34 AM,Abdulmuiz,Lmao your own reach 1k?,text,23,0,5,,[]
2022-05-16,09:34 AM,raqib,see dis one,text,11,0,3,,[]
2022-05-16,09:34 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-16,09:36 AM,Abdulmuiz,Na question,text,11,0,2,,[]
2022-05-16,09:38 AM,raqib,e reach 5k,text,10,0,3,,[]
2022-05-16,09:38 AM,raqib,U wan see skinshot?,text,19,0,4,,[]
2022-05-16,09:48 AM,Abdulmuiz,Skinshot ko,text,11,0,2,,[]
2022-05-16,10:11 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-16,11:46 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-16,02:05 PM,raqib,U just pack mumu stickers for phone,text,35,0,7,,[]
2022-05-16,02:06 PM,Abdulmuiz,Rest,text,4,0,1,,[]
2022-05-16,02:07 PM,raqib,Exactly what am doin,text,20,0,4,,[]
2022-05-16,02:08 PM,raqib,So?,text,3,0,1,,[]
2022-05-16,02:08 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-16,02:08 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-16,07:32 PM,raqib,Without touching anything yet?,text,30,0,4,,[]
2022-05-16,07:33 PM,raqib,Lmao girls!!!,text,13,0,2,,[]
2022-05-16,07:34 PM,Abdulmuiz,Iswr,text,4,0,1,,[]
2022-05-16,07:34 PM,Abdulmuiz,😹😹,text,2,0,0,,"['😹', '😹']"
2022-05-16,07:34 PM,Abdulmuiz,That gender fit do anything for money,text,37,0,7,,[]
2022-05-16,07:45 PM,raqib,😂,text,1,1,0,,['😂']
2022-05-16,07:48 PM,Abdulmuiz,Omo but you dey do something for that side abi,text,46,0,10,,[]
2022-05-16,07:49 PM,raqib,Yh?,text,3,0,1,,[]
2022-05-16,07:49 PM,raqib,"Watch film, sleep and eat",text,25,0,5,,[]
2022-05-16,07:49 PM,raqib,I no like stress,text,16,0,4,,[]
2022-05-16,07:49 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-16,07:49 PM,Abdulmuiz,Na lie,text,6,0,2,,[]
2022-05-16,07:51 PM,raqib,Ah make i no dey sleep abi wetin u dey talk?,text,44,0,11,,[]
2022-05-16,07:52 PM,Abdulmuiz,I no know ohhh,text,14,0,4,,[]
2022-05-16,08:05 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-16,08:06 PM,raqib,"next time, dey snap better pishure",text,34,0,6,,[]
2022-05-16,08:06 PM,Abdulmuiz,Oya na,text,6,0,2,,[]
2022-05-16,08:07 PM,Abdulmuiz,Wait! No be you snap am,text,23,0,6,,[]
2022-05-16,08:07 PM,Abdulmuiz,🤔🤨,text,2,0,0,,"['🤔', '🤨']"
2022-05-16,11:19 PM,raqib,Na u dey use nonsense canera,text,28,0,6,,[]
2022-05-16,11:29 PM,Abdulmuiz,Lol wetin you con dey use,text,25,0,6,,[]
2022-05-16,11:30 PM,raqib,That's was then,text,15,0,4,,[]
2022-05-16,11:30 PM,raqib,gonna bring my camera next sess,text,31,0,6,,[]
2022-05-16,11:31 PM,Abdulmuiz,Toor,text,4,0,1,,[]
2022-05-17,11:20 PM,raqib,Why u copy me post am?,text,22,0,6,,[]
2022-05-17,11:20 PM,Abdulmuiz,See talk,text,8,0,2,,[]
2022-05-17,11:21 PM,Abdulmuiz,That's my line 😒,text,16,0,4,,['😒']
2022-05-17,11:21 PM,raqib,U wan beat me?,text,14,0,4,,[]
2022-05-17,11:22 PM,raqib,"Why u follow me post am, na my own be dar",text,41,0,11,,[]
2022-05-17,11:23 PM,Abdulmuiz,"You still dey ask me,hmm ok",text,27,0,7,,[]
2022-05-17,11:23 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-17,11:26 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-17,11:27 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-21,07:33 PM,raqib,https://www.alx-t.com/?s=08,text,27,0,7,,[]
2022-05-21,07:33 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-21,07:35 PM,Abdulmuiz,Mahhhd,text,6,0,1,,[]
2022-05-21,07:35 PM,Abdulmuiz,Wow! You valid,text,14,0,3,,[]
2022-05-21,07:36 PM,Abdulmuiz,You go help me photoshop something oh,text,37,0,7,,[]
2022-05-21,07:36 PM,raqib,Brotherly doings🙃✌️,text,19,0,2,,"['🙃', '✌']"
2022-05-21,07:36 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-21,07:36 PM,raqib,E dey important. Just try to finish in a month so u get certified for anything,text,78,0,16,,[]
2022-05-21,07:36 PM,Abdulmuiz,Oya na,text,6,0,2,,[]
2022-05-21,07:37 PM,Abdulmuiz,You see am?,text,11,0,3,,[]
2022-05-21,07:37 PM,raqib,U mean swap with him?,text,21,0,5,,[]
2022-05-21,07:39 PM,Abdulmuiz,Yh,text,2,0,1,,[]
2022-05-21,07:39 PM,Abdulmuiz,"Na python I wan do,I didn't get the opportunity to finish those Web design development, na only html I sabi",text,107,0,22,,[]
2022-05-21,07:51 PM,Abdulmuiz,"Omo e dey tell me incomplete background, some of it has nothing to do with me ....you grab",text,90,0,18,,[]
2022-05-21,07:51 PM,Abdulmuiz,Can you help out here?,text,22,0,5,,[]
2022-05-21,07:51 PM,raqib,Use vn,text,6,0,2,,[]
2022-05-21,08:04 PM,Abdulmuiz,Omo but wait ohh,text,16,0,4,,[]
2022-05-21,08:08 PM,Abdulmuiz,"But guy, if I don start...na anytime I fit continue am?",text,55,0,12,,[]
2022-05-21,09:12 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-21,09:14 PM,Abdulmuiz,No wahala,text,9,0,2,,[]
2022-05-21,10:22 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-21,10:23 PM,Abdulmuiz,Make am more lively to see,text,26,0,6,,[]
2022-05-21,10:23 PM,Abdulmuiz,"You grab,like real starting 11 should ne",text,40,0,8,,[]
2022-05-21,10:23 PM,Abdulmuiz,Be*,text,3,0,1,,[]
2022-05-21,10:25 PM,raqib,"Wetin u dey talk, no be u talk name swap ah😒",text,44,0,11,,['😒']
2022-05-21,10:26 PM,raqib,I even dey busy now btw,text,23,0,6,,[]
2022-05-22,04:16 AM,Abdulmuiz,I know,text,6,0,2,,[]
2022-05-22,04:16 AM,Abdulmuiz,"Dey calm down,shey you go help?",text,31,0,7,,[]
2022-05-22,07:59 AM,raqib,Maybe later then,text,16,0,3,,[]
2022-05-22,10:29 AM,Abdulmuiz,Person gazzz have data ohhh,text,27,0,5,,[]
2022-05-22,11:14 AM,raqib,Of course,text,9,0,2,,[]
2022-05-22,11:19 AM,Abdulmuiz,Oya na,text,6,0,2,,[]
2022-05-23,12:41 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-23,02:55 PM,raqib,Na you run that website?,text,24,0,5,,[]
2022-05-23,02:55 PM,raqib,Opor boss😂,text,10,1,2,,['😂']
2022-05-23,04:38 PM,Abdulmuiz,Yes na,text,6,0,2,,[]
2022-05-23,04:39 PM,Abdulmuiz,😹gettat,text,7,0,1,,['😹']
2022-05-23,06:09 PM,raqib,I'm impressed sha.,text,18,0,4,,[]
2022-05-23,06:09 PM,raqib,I taught u well,text,15,0,4,,[]
2022-05-23,06:09 PM,raqib,But you applied css and Js too?,text,31,0,7,,[]
2022-05-23,06:55 PM,Abdulmuiz,Lol,text,3,0,1,,[]
2022-05-23,06:55 PM,Abdulmuiz,Yhhh all together,text,17,0,3,,[]
2022-05-23,06:56 PM,Abdulmuiz,Should be done in 3 weeks sha then I think I should go for Web design 🤔 as in the complex ones,text,94,0,21,,['🤔']
2022-05-23,06:56 PM,Abdulmuiz,Where you don reach now,text,23,0,5,,[]
2022-05-23,09:06 PM,raqib,What's that??,text,13,0,3,,[]
2022-05-23,09:07 PM,raqib,Still on that link i sent u,text,27,0,7,,[]
2022-05-23,09:33 PM,Abdulmuiz,I'll check it out sha,text,21,0,6,,[]
2022-05-23,09:33 PM,Abdulmuiz,Ok na,text,5,0,2,,[]
2022-05-23,09:34 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-23,09:34 PM,Abdulmuiz,No ahah chill,text,13,0,3,,[]
2022-05-23,09:35 PM,Abdulmuiz,"I go finish html soon but I don learn html b4...na like revision I dey do,you grab",text,82,0,19,,[]
2022-05-23,09:36 PM,raqib,Oh okay,text,7,0,2,,[]
2022-05-23,09:36 PM,raqib,Na u nah,text,8,0,3,,[]
2022-05-23,09:36 PM,raqib,U go sha teach me,text,17,0,5,,[]
2022-05-23,09:36 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-23,09:36 PM,Abdulmuiz,Lol you don pass me na,text,22,0,6,,[]
2022-05-23,09:38 PM,raqib,See person wey i dey look up to,text,31,0,8,,[]
2022-05-23,09:38 PM,raqib,,text,0,0,0,,[]
2022-05-23,09:38 PM,raqib,Sigh..,text,6,0,1,,[]
2022-05-23,09:39 PM,raqib,U don start that python own?,text,28,0,6,,[]
2022-05-23,09:44 PM,Abdulmuiz,Dey talk like one grown person 😒🤧,text,33,0,6,,"['😒', '🤧']"
2022-05-23,09:44 PM,Abdulmuiz,No,text,2,0,1,,[]
2022-05-23,10:16 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-23,10:17 PM,Abdulmuiz,Na till when we resume,text,22,0,5,,[]
2022-05-23,10:18 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-23,10:21 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-28,11:07 PM,raqib,Shebi i been dey tell u sey na madrid go later win this champe,text,62,0,14,,[]
2022-05-29,08:05 AM,Abdulmuiz,Respect,text,7,0,1,,[]
2022-05-29,07:09 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-29,07:20 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-29,08:53 PM,raqib,How far?,text,8,0,2,,[]
2022-05-29,08:53 PM,raqib,Dat 24gb for 3500 which code u dey use take run am??,text,52,0,12,,[]
2022-05-29,09:04 PM,Abdulmuiz,121,text,3,0,1,,[]
2022-05-29,10:13 PM,raqib,E no dey work for me tho,text,24,0,7,,[]
2022-05-29,10:14 PM,Abdulmuiz,Maybe you ko dey buy data wella on your sim,text,43,0,10,,[]
2022-05-29,10:15 PM,raqib,See dis comrade lmao,text,20,0,4,,[]
2022-05-29,10:16 PM,Abdulmuiz,I hear you,text,10,0,3,,[]
2022-05-29,10:17 PM,raqib,E be like that thing na just luck btw,text,37,0,9,,[]
2022-05-29,10:32 PM,Abdulmuiz,Say na luck,text,11,0,3,,[]
2022-05-29,10:41 PM,raqib,Fr man,text,6,0,2,,[]
2022-05-29,10:41 PM,raqib,Wo anyhow sha,text,13,0,3,,[]
2022-05-31,03:28 PM,raqib,5798333902103847,text,16,0,1,,[]
2022-05-31,03:28 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-05-31,04:15 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-05-31,08:37 PM,raqib,Na mumu stickers u just pack for phone,text,38,0,8,,[]
2022-06-05,05:03 PM,Abdulmuiz,Iswr,text,4,0,1,,[]
2022-06-05,06:11 PM,raqib,m telling u man,text,15,0,4,,[]
2022-06-05,06:12 PM,raqib,Unfathomable things just keep happening💔,text,40,0,5,,['💔']
2022-06-05,07:21 PM,Abdulmuiz,Hmmm indeed,text,11,0,2,,[]
2022-06-05,07:21 PM,Abdulmuiz,How your side na,text,16,0,4,,[]
2022-06-05,08:35 PM,raqib,adupe o,text,7,0,2,,[]
2022-06-05,08:36 PM,raqib,How Ilorin dey?,text,15,0,3,,[]
2022-06-05,08:45 PM,Abdulmuiz,Alhamdulilah ohh,text,16,0,2,,[]
2022-06-05,08:45 PM,Abdulmuiz,E dey jhare,text,11,0,3,,[]
2022-06-05,08:45 PM,Abdulmuiz,"Guy how far,you don learn javascript for that website?...the thing choke ohhh",text,77,0,14,,[]
2022-06-06,02:35 AM,raqib,no be for there i learn am?,text,27,0,7,,[]
2022-06-06,02:35 AM,raqib,U dey do js there nii?,text,22,0,6,,[]
2022-06-06,08:18 AM,Abdulmuiz,Yh,text,2,0,1,,[]
2022-06-06,08:18 AM,Abdulmuiz,You sabi am?,text,12,0,3,,[]
2022-06-06,09:46 AM,raqib,Yessir,text,6,0,1,,[]
2022-06-06,09:53 AM,Abdulmuiz,I never your help,text,17,0,4,,[]
2022-06-06,09:53 AM,Abdulmuiz,Need*,text,5,0,1,,[]
2022-06-06,10:48 AM,raqib,Ok what's that,text,14,0,4,,[]
2022-06-06,10:48 AM,raqib,"Speak comrade, the floor is yours",text,33,0,6,,[]
2022-06-06,10:48 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-06,12:07 PM,Abdulmuiz,Writing javascript console on webpages that'll display there,text,60,0,9,,[]
2022-06-06,12:08 PM,raqib,"Open the console on your browser. Use chrome, you'd see it",text,58,0,12,,[]
2022-06-06,12:08 PM,Abdulmuiz,Do a video,text,10,0,3,,[]
2022-06-06,12:09 PM,Abdulmuiz,"Yh I know but if I wan see wetin I input on the website, I no dey see anything",text,78,0,19,,[]
2022-06-06,12:13 PM,Abdulmuiz,I no fit pick now,text,17,0,5,,[]
2022-06-06,12:16 PM,raqib,"write click, open inspect and then console on chrome browser",text,60,0,10,,[]
2022-06-06,12:16 PM,raqib,*right,text,6,0,1,,[]
2022-06-06,02:30 PM,Abdulmuiz,I sabi,text,6,0,2,,[]
2022-06-06,02:30 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-06-06,03:21 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-06,04:03 PM,Abdulmuiz,Opoor😂,text,6,1,1,,['😂']
2022-06-06,04:03 PM,Abdulmuiz,You na boss,text,11,0,3,,[]
2022-06-06,04:25 PM,raqib,Ode🤣,text,4,0,1,,['🤣']
2022-06-06,04:25 PM,raqib,I no even sabi sey the video go big like that,text,45,0,11,,[]
2022-06-06,04:26 PM,raqib,U don get am,text,12,0,4,,[]
2022-06-06,05:09 PM,Abdulmuiz,No whyne😂,text,9,1,2,,['😂']
2022-06-06,05:09 PM,Abdulmuiz,"I just reach house, I go check am tomorrow",text,42,0,9,,[]
2022-06-06,06:19 PM,raqib,Toor,text,4,0,1,,[]
2022-06-06,06:39 PM,Abdulmuiz,"You go teach me work oh,you for don sabi wella",text,46,0,11,,[]
2022-06-06,06:39 PM,Abdulmuiz,Where you don reach like this,text,29,0,6,,[]
2022-06-06,07:26 PM,raqib,Lmao na you i dey even look up to. Better finish all those courses fast. I dey wait,text,83,0,18,,[]
2022-06-06,07:26 PM,raqib,Omo still on python,text,19,0,4,,[]
2022-06-06,07:27 PM,Abdulmuiz,"Lol me wey don stop for now,that javascript dey somehow",text,55,0,11,,[]
2022-06-06,07:29 PM,raqib,No be lie e hard aswr🤣,text,22,0,6,,['🤣']
2022-06-06,07:30 PM,raqib,U go dey practice am laidat,text,27,0,6,,[]
2022-06-06,08:18 PM,Abdulmuiz,😂,text,1,1,0,,['😂']
2022-06-06,08:18 PM,Abdulmuiz,Toor,text,4,0,1,,[]
2022-06-06,11:08 PM,Abdulmuiz,"Boss dey do night class for house,God when",text,42,0,9,,[]
2022-06-06,11:09 PM,Abdulmuiz,You go use that momentum teach me if we don resume,text,50,0,11,,[]
2022-06-06,11:10 PM,raqib,U don still take that jedi again??,text,34,0,7,,[]
2022-06-06,11:11 PM,raqib,Stop hypnotizing mf,text,19,0,3,,[]
2022-06-06,11:13 PM,Abdulmuiz,Shey the one wey you gimme🤔,text,27,0,6,,['🤔']
2022-06-06,11:15 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-06,11:18 PM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-06-06,11:55 PM,Abdulmuiz,Na you be this 😂😂😂,text,18,3,4,,"['😂', '😂', '😂']"
2022-06-06,11:59 PM,raqib,No be me ah😭,text,12,0,4,,['😭']
2022-06-06,11:59 PM,raqib,Shey all of una no get eye nii?,text,31,0,8,,[]
2022-06-07,12:08 AM,Abdulmuiz,Come gimme your own,text,19,0,4,,[]
2022-06-07,06:13 AM,raqib,My what?,text,8,0,2,,[]
2022-06-07,06:14 AM,Abdulmuiz,You get eye na,text,14,0,4,,[]
2022-06-07,06:15 AM,raqib,Oh💀,text,3,0,1,,['💀']
2022-06-07,06:15 AM,raqib,I don delete am sha,text,19,0,5,,[]
2022-06-07,09:19 AM,Abdulmuiz,But guy,text,7,0,2,,[]
2022-06-07,09:20 AM,Abdulmuiz,"That link wey you use for that video,e dey different from the one wey css dey use abi",text,85,0,19,,[]
2022-06-07,09:20 AM,Abdulmuiz,Make I show you,text,15,0,4,,[]
2022-06-07,09:51 AM,raqib,Link as how?,text,12,0,3,,[]
2022-06-07,09:57 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-06-07,09:57 AM,Abdulmuiz,You don see am? Omo javascript mahhd ohhh I dey see Fahrenheit celsius,text,70,0,13,,[]
2022-06-07,09:57 AM,Abdulmuiz,Kilode,text,6,0,1,,[]
2022-06-07,10:15 AM,Abdulmuiz,<Media omitted>,text,15,0,2,,[]
2022-06-07,10:42 AM,raqib,I no too sure. I dey see 4 weeks duration for the website,text,57,0,13,,[]
2022-06-07,10:43 AM,raqib,Wo i no see anything well use voice note to explain,text,51,0,11,,[]
2022-06-07,11:02 AM,Abdulmuiz,Toor,text,4,0,1,,[]
2022-06-07,11:03 AM,Abdulmuiz,"E be like say I no fit complete that java,let's see sha",text,55,0,14,,[]
2022-06-07,11:03 AM,Abdulmuiz,Ohhhh I go snap am no worru,text,27,0,7,,[]
2022-06-07,11:03 AM,Abdulmuiz,Worry*,text,6,0,1,,[]
2022-06-07,11:11 AM,raqib,How many chapters dey the course(js)?,text,37,0,7,,[]
2022-06-07,11:11 AM,raqib,And is it only js u applied for or u included html and css,text,58,0,14,,[]
2022-06-07,11:12 AM,Abdulmuiz,Like 6,text,6,0,2,,[]
2022-06-07,11:13 AM,Abdulmuiz,"Html and css too dey there,na just java remain for that course",text,62,0,13,,[]
2022-06-07,01:16 PM,raqib,Okayy,text,5,0,1,,[]
2022-06-07,02:40 PM,Abdulmuiz,🙆🏽‍♂️😂,text,6,1,0,,"['🙆', '🏽', '♂', '😂']"
2022-06-08,09:34 AM,Abdulmuiz,How far,text,7,0,2,,[]
2022-06-08,09:34 AM,Abdulmuiz,Oya ohhh na you go dey teach me java,text,36,0,9,,[]
2022-06-08,11:09 AM,raqib,Java abi JavaScript?,text,20,0,3,,[]
2022-06-08,11:53 AM,Abdulmuiz,Anyone you see,text,14,0,3,,[]
2022-06-08,12:12 PM,raqib,Java is different from js. I no sabi java btw,text,45,0,10,,[]
2022-06-08,12:12 PM,raqib,"But u see dat js, e don tey wey i don practice am. I go still need to do little recap",text,85,0,21,,[]
2022-06-08,12:19 PM,Abdulmuiz,No wahala,text,9,0,2,,[]
2022-06-08,12:19 PM,Abdulmuiz,I dey here sha,text,14,0,4,,[]
2022-06-08,08:23 PM,raqib,Maybe u should at least be watching some YouTube tutorials for now sha,text,70,0,13,,[]
2022-06-08,08:23 PM,raqib,Aren't u doing python anymore?,text,30,0,6,,[]
2022-06-08,09:03 PM,Abdulmuiz,Yh I think so,text,13,0,4,,[]
2022-06-08,09:03 PM,Abdulmuiz,Python no for now,text,17,0,4,,[]
2022-06-08,10:24 PM,raqib,"If i know sef, i get one folder wey full of js tutorials, i for send am for u in school",text,87,0,21,,[]
2022-06-08,10:24 PM,raqib,Idg?,text,4,0,1,,[]
2022-06-09,10:18 AM,Abdulmuiz,Ohk,text,3,0,1,,[]
2022-06-10,08:04 PM,raqib,Momsi don beat you nii?,text,23,0,5,,[]
2022-06-10,08:04 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-10,08:07 PM,Abdulmuiz,See this one sha,text,16,0,4,,[]
2022-06-10,08:08 PM,raqib,Say the truth brr,text,17,0,4,,[]
2022-06-10,08:08 PM,raqib,U be omo mummy,text,14,0,4,,[]
2022-06-10,08:08 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-10,08:28 PM,Abdulmuiz,Na you sabi,text,11,0,3,,[]
2022-06-10,08:49 PM,raqib,🤡,text,1,0,0,,['🤡']
2022-06-14,12:49 PM,Abdulmuiz,How far na,text,10,0,3,,[]
2022-06-14,12:49 PM,Abdulmuiz,You no even do again self,text,25,0,6,,[]
2022-06-14,12:53 PM,raqib,Omo i no too dey use WhatsApp like dat tbh,text,42,0,10,,[]
2022-06-14,12:54 PM,raqib,I been think sey u don even send u link,text,39,0,10,,[]
2022-06-14,12:54 PM,raqib,Which one u dey do now?,text,23,0,6,,[]
2022-06-14,12:55 PM,Abdulmuiz,Na still javascript,text,19,0,3,,[]
2022-06-14,12:55 PM,Abdulmuiz,I dey wait for you na,text,21,0,6,,[]
2022-06-14,12:58 PM,raqib,Just chill small boss,text,21,0,4,,[]
2022-06-14,01:02 PM,raqib,I get one folder for lappy (JS for beginners video),text,51,0,10,,[]
2022-06-14,01:03 PM,raqib,It's very concise but I don't know how am gonna send it. Too large!,text,67,0,16,,[]
2022-06-14,02:31 PM,Abdulmuiz,Gb?,text,3,0,1,,[]
2022-06-14,02:31 PM,Abdulmuiz,Ok na,text,5,0,2,,[]
2022-06-14,02:41 PM,raqib,Almost,text,6,0,1,,[]
2022-06-14,03:09 PM,raqib,Why not ditch js and start python. Python is very important tbh,text,63,0,12,,[]
2022-06-14,03:34 PM,Abdulmuiz,Python? Hm,text,10,0,2,,[]
2022-06-14,03:34 PM,Abdulmuiz,Ok,text,2,0,1,,[]
2022-06-14,07:27 PM,raqib,Yessir,text,6,0,1,,[]
2022-06-15,01:34 PM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-15,01:36 PM,raqib,https://data-flair.training/blogs/python-tutorials-home/?amp,text,60,0,9,,[]
2022-06-15,01:36 PM,raqib,Another helpful link,text,20,0,3,,[]
2022-06-15,03:33 PM,Abdulmuiz,Ok I'll start soon,text,18,0,5,,[]
2022-06-16,10:17 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-16,10:18 AM,raqib,<Media omitted>,text,15,0,2,,[]
2022-06-16,03:02 PM,Abdulmuiz,Oya na,text,6,0,2,,[]
